core_id,type,geom,core_z,core_est_med_wtd,core_est_p75_wtd,dist_threshold,n_wells,avg_well_dist,mean_well_z,wells_core_z_diff,wells_median_wtd,wells_p75_wtd
13_410___AJ_soil_core___609,AJ_soil_core,POINT (385941.1282528517 3307056.9091188908),44.26670074,0.027660463,0.102832678,1000,2,233.9047148,44.40093613,-0.134235382,-0.106574919,-0.031402704
13_410___AJ_soil_core___609,AJ_soil_core,POINT (385941.1282528517 3307056.9091188908),44.26670074,-0.279688092,-0.204820447,250,1,6.948626033,44.14917755,0.117523193,-0.162164899,-0.087297254
13_410___AJ_soil_core___610,AJ_soil_core,POINT (385964.1930559497 3307013.914060221),43.82197952,0.472381685,0.5475539,1000,2,275.7460074,44.40093613,-0.578956604,-0.106574919,-0.031402704
13_410___AJ_soil_core___610,AJ_soil_core,POINT (385964.1930559497 3307013.914060221),43.82197952,0.16503313,0.239900775,250,1,42.67278028,44.14917755,-0.327198029,-0.162164899,-0.087297254
13_274___AJ_soil_core___611,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___611,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___612,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___612,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___613,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___613,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___614,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___614,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
13_274___AJ_soil_core___615,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___615,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___616,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___616,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___617,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___617,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___618,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___618,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
13_274___AJ_soil_core___619,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___619,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___620,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___620,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___621,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___621,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___622,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___622,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
13_274___AJ_soil_core___623,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___623,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___624,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___624,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___625,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___625,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___626,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___626,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
13_274___AJ_soil_core___627,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___627,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___628,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___628,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___629,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___629,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___630,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___630,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
13_274___AJ_soil_core___631,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___631,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___632,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___632,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___633,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___633,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___634,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___634,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
13_274___AJ_soil_core___635,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.464019682,-0.388847468,1000,2,256.1595357,44.40093613,0.357444763,-0.106574919,-0.031402704
13_274___AJ_soil_core___635,AJ_soil_core,POINT (385633.558695143 3307430.3783455403),44.75838089,-0.156671127,-0.081194343,250,1,22.97611346,44.6526947,0.105686188,-0.050984939,0.024491845
13_274___AJ_soil_core___636,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,-0.296699431,-0.221527216,1000,2,239.2076849,44.40093613,0.190124512,-0.106574919,-0.031402704
13_274___AJ_soil_core___636,AJ_soil_core,POINT (385642.4779719779 3307414.9919207157),44.59106064,0.010649124,0.086125909,250,1,6.636108953,44.6526947,-0.061634064,-0.050984939,0.024491845
13_274___AJ_soil_core___637,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,-0.234279539,-0.159107325,1000,2,233.7601341,44.40093613,0.12770462,-0.106574919,-0.031402704
13_274___AJ_soil_core___637,AJ_soil_core,POINT (385662.71696657804 3307382.86441069),44.52864075,0.073069016,0.1485458,250,1,33.39532947,44.6526947,-0.124053955,-0.050984939,0.024491845
13_274___AJ_soil_core___638,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,-0.262485411,-0.187313196,1000,2,235.8264843,44.40093613,0.155910492,-0.106574919,-0.031402704
13_274___AJ_soil_core___638,AJ_soil_core,POINT (385666.95176999905 3307353.340042323),44.55684662,0.044863144,0.120339928,250,1,62.58480945,44.6526947,-0.095848083,-0.050984939,0.024491845
9_332___AJ_soil_core___639,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___639,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___640,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___640,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___641,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___641,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___642,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___642,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
9_332___AJ_soil_core___643,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___643,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___644,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___644,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___645,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___645,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___646,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___646,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
9_332___AJ_soil_core___647,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___647,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___648,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___648,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___649,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___649,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___650,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___650,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
9_332___AJ_soil_core___651,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___651,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___652,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___652,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___653,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___653,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___654,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___654,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
9_332___AJ_soil_core___655,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___655,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___656,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___656,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___657,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___657,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___658,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___658,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
9_332___AJ_soil_core___659,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___659,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___660,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___660,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___661,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___661,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___662,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___662,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
9_332___AJ_soil_core___663,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.548363961,-0.362710968,1000,3,497.9754097,44.84925207,0.530905406,-0.017458555,0.168194437
9_332___AJ_soil_core___663,AJ_soil_core,POINT (380677.6365404944 3311966.344066938),45.38015747,-0.646841934,-0.516446819,250,1,157.3169148,44.61320496,0.766952515,0.120110581,0.250505696
9_332___AJ_soil_core___664,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.267648019,-0.081995026,1000,3,425.6501419,44.84925207,0.250189463,-0.017458555,0.168194437
9_332___AJ_soil_core___664,AJ_soil_core,POINT (380659.7456876238 3311882.048868846),45.09944153,-0.366125991,-0.235730876,250,1,79.66259896,44.61320496,0.486236572,0.120110581,0.250505696
9_332___AJ_soil_core___665,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,0.001940452,0.187593444,1000,3,407.1023855,44.84925207,-0.019399007,-0.017458555,0.168194437
9_332___AJ_soil_core___665,AJ_soil_core,POINT (380640.78018471005 3311859.7229287867),44.82985306,-0.096537521,0.033857594,250,1,50.88127585,44.61320496,0.216648102,0.120110581,0.250505696
9_332___AJ_soil_core___666,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,0.084196769,0.269849762,1000,3,397.4225288,44.84925207,-0.101655324,-0.017458555,0.168194437
9_332___AJ_soil_core___666,AJ_soil_core,POINT (380621.9312801354 3311848.22757502),44.74759674,-0.014281204,0.116113911,250,1,28.94059766,44.61320496,0.134391785,0.120110581,0.250505696
3_34___AJ_soil_core___667,AJ_soil_core,POINT (384003.5486485528 3318166.648538433),44.19244385,-0.76315159,-0.579018989,1000,3,532.0319445,43.52420425,0.668239594,-0.094911997,0.089220605
3_34___AJ_soil_core___667,AJ_soil_core,POINT (384003.5486485528 3318166.648538433),44.19244385,-0.37092462,-0.204765578,250,1,77.81616704,43.96671677,0.225727081,-0.145197539,0.020961503
3_34___AJ_soil_core___668,AJ_soil_core,POINT (383993.88440866896 3318158.124468942),44.07913589,-0.649843637,-0.465711036,1000,3,525.2112636,43.52420425,0.554931641,-0.094911997,0.089220605
3_34___AJ_soil_core___668,AJ_soil_core,POINT (383993.88440866896 3318158.124468942),44.07913589,-0.257616667,-0.091457625,250,1,70.16370745,43.96671677,0.112419128,-0.145197539,0.020961503
3_34___AJ_soil_core___669,AJ_soil_core,POINT (384013.1272732606 3318142.345208139),44.06158829,-0.63229603,-0.448163429,1000,3,521.0888988,43.52420425,0.537384033,-0.094911997,0.089220605
3_34___AJ_soil_core___669,AJ_soil_core,POINT (384013.1272732606 3318142.345208139),44.06158829,-0.240069059,-0.073910018,250,1,54.11421467,43.96671677,0.094871521,-0.145197539,0.020961503
3_34___AJ_soil_core___670,AJ_soil_core,POINT (384023.65865408233 3318147.1911615985),44.05131149,-0.622019235,-0.437886634,1000,3,527.1770846,43.52420425,0.527107239,-0.094911997,0.089220605
3_34___AJ_soil_core___670,AJ_soil_core,POINT (384023.65865408233 3318147.1911615985),44.05131149,-0.229792265,-0.063633223,250,1,61.25826255,43.96671677,0.084594727,-0.145197539,0.020961503
3_34___AJ_soil_core___671,AJ_soil_core,POINT (384003.5486485528 3318166.648538433),44.19244385,-0.76315159,-0.579018989,1000,3,532.0319445,43.52420425,0.668239594,-0.094911997,0.089220605
3_34___AJ_soil_core___671,AJ_soil_core,POINT (384003.5486485528 3318166.648538433),44.19244385,-0.37092462,-0.204765578,250,1,77.81616704,43.96671677,0.225727081,-0.145197539,0.020961503
3_34___AJ_soil_core___672,AJ_soil_core,POINT (383993.88440866896 3318158.124468942),44.07913589,-0.649843637,-0.465711036,1000,3,525.2112636,43.52420425,0.554931641,-0.094911997,0.089220605
3_34___AJ_soil_core___672,AJ_soil_core,POINT (383993.88440866896 3318158.124468942),44.07913589,-0.257616667,-0.091457625,250,1,70.16370745,43.96671677,0.112419128,-0.145197539,0.020961503
3_34___AJ_soil_core___673,AJ_soil_core,POINT (384013.1272732606 3318142.345208139),44.06158829,-0.63229603,-0.448163429,1000,3,521.0888988,43.52420425,0.537384033,-0.094911997,0.089220605
3_34___AJ_soil_core___673,AJ_soil_core,POINT (384013.1272732606 3318142.345208139),44.06158829,-0.240069059,-0.073910018,250,1,54.11421467,43.96671677,0.094871521,-0.145197539,0.020961503
3_34___AJ_soil_core___674,AJ_soil_core,POINT (384023.65865408233 3318147.1911615985),44.05131149,-0.622019235,-0.437886634,1000,3,527.1770846,43.52420425,0.527107239,-0.094911997,0.089220605
3_34___AJ_soil_core___674,AJ_soil_core,POINT (384023.65865408233 3318147.1911615985),44.05131149,-0.229792265,-0.063633223,250,1,61.25826255,43.96671677,0.084594727,-0.145197539,0.020961503
3_34___AJ_soil_core___675,AJ_soil_core,POINT (384003.5486485528 3318166.648538433),44.19244385,-0.76315159,-0.579018989,1000,3,532.0319445,43.52420425,0.668239594,-0.094911997,0.089220605
3_34___AJ_soil_core___675,AJ_soil_core,POINT (384003.5486485528 3318166.648538433),44.19244385,-0.37092462,-0.204765578,250,1,77.81616704,43.96671677,0.225727081,-0.145197539,0.020961503
3_34___AJ_soil_core___676,AJ_soil_core,POINT (383993.88440866896 3318158.124468942),44.07913589,-0.649843637,-0.465711036,1000,3,525.2112636,43.52420425,0.554931641,-0.094911997,0.089220605
3_34___AJ_soil_core___676,AJ_soil_core,POINT (383993.88440866896 3318158.124468942),44.07913589,-0.257616667,-0.091457625,250,1,70.16370745,43.96671677,0.112419128,-0.145197539,0.020961503
3_34___AJ_soil_core___677,AJ_soil_core,POINT (384013.1272732606 3318142.345208139),44.06158829,-0.63229603,-0.448163429,1000,3,521.0888988,43.52420425,0.537384033,-0.094911997,0.089220605
3_34___AJ_soil_core___677,AJ_soil_core,POINT (384013.1272732606 3318142.345208139),44.06158829,-0.240069059,-0.073910018,250,1,54.11421467,43.96671677,0.094871521,-0.145197539,0.020961503
3_34___AJ_soil_core___678,AJ_soil_core,POINT (384023.65865408233 3318147.1911615985),44.05131149,-0.622019235,-0.437886634,1000,3,527.1770846,43.52420425,0.527107239,-0.094911997,0.089220605
